time,roll_measured,roll_reference,pitch_measured,pitch_reference,yaw_measured,yaw_reference
0.052657128,0.1984949775425659,-0.4785258525895203,-6.617811278726147,-6.705862658447005,12.143214213879023,18.056391761148408
0.055953536,0.1984949775425659,-0.4682985075296804,-6.617811278726147,-6.714776630816036,12.143214213879023,18.05526976896722
0.059797402,0.1984949775425659,-0.4443645589004367,-6.617811278726147,-6.69717927855923,12.143214213879023,18.05233552471809
0.060323221,0.1827039402250623,-0.4443645589004367,-6.526483941831194,-6.69717927855923,12.065377759770548,18.05233552471809
0.062748636,0.1827039402250623,-0.4194858866723643,-6.526483941831194,-6.591843404410939,12.065377759770548,18.048667925360025
0.066608508,0.1827039402250623,-0.3978988538286124,-6.526483941831194,-6.547475592394662,12.065377759770548,18.04588360147356
0.069668836,0.1827039402250623,-0.3558414994091787,-6.526483941831194,-6.487077954861057,12.065377759770548,18.04071505903593
0.070318263,0.173564717792739,-0.3558414994091787,-6.441512863036284,-6.487077954861057,12.041586489033469,18.04071505903593
0.073306215,0.173564717792739,-0.3208764150400703,-6.441512863036284,-6.385987493398383,12.041586489033469,18.03620201919662
0.076174888,0.173564717792739,-0.3300330593510782,-6.441512863036284,-6.264572052855442,12.041586489033469,18.036525384956143
0.079433403,0.173564717792739,-0.3089204454047952,-6.441512863036284,-6.201195955142789,12.041586489033469,18.033881825412895
0.080354566,0.2218317537210313,-0.3089204454047952,-6.296978223395189,-6.201195955142789,12.029411768867876,18.033881825412895
0.082858078,0.2218317537210313,-0.2801287822897141,-6.296978223395189,-6.062197131404568,12.029411768867876,18.030095959665445
0.086005861,0.2218317537210313,-0.2527900188196871,-6.296978223395189,-6.003629989058359,12.029411768867876,18.02695173594565
0.089360818,0.2218317537210313,-0.1998543581143263,-6.296978223395189,-5.927094476565225,12.029411768867876,18.021149511304312
0.09030459,0.226107408738667,-0.1998543581143263,-6.164125906186641,-5.927094476565225,11.954245334315988,18.021149511304312
0.092783088,0.226107408738667,-0.1656990826679736,-6.164125906186641,-5.764062910183247,11.954245334315988,18.017153466835865
0.095965056,0.226107408738667,-0.1113441318471879,-6.164125906186641,-5.691834078667555,11.954245334315988,18.011554780689792
0.099295769,0.226107408738667,-0.0109144564964998,-6.164125906186641,-5.632933327899382,11.954245334315988,18.001583194061872
0.100310226,0.244374126850682,-0.0109144564964998,-6.060762339274251,-5.632933327899382,11.899539442056078,18.001583194061872
0.10265078,0.244374126850682,0.0393623391316104,-6.060762339274251,-5.52768176318819,11.899539442056078,17.996720243225703
0.105907799,0.244374126850682,0.0642357451502103,-6.060762339274251,-5.516248166653104,11.899539442056078,17.99433702826241
0.109397494,0.244374126850682,0.0883993145693513,-6.060762339274251,-5.525200561311789,11.899539442056078,17.992000479664163
0.110327481,0.2016019514050226,0.0883993145693513,-5.94189012587672,-5.525200561311789,11.906663102145174,17.992000479664163
0.112786091,0.2016019514050226,0.0766736114505961,-5.94189012587672,-5.443888041400548,11.906663102145174,17.993237789216124
0.116073969,0.2016019514050226,0.056092511358671,-5.94189012587672,-5.469925035266597,11.906663102145174,17.995164964171575
0.119537208,0.2016019514050226,0.037599108023425,-5.94189012587672,-5.499115145341046,11.906663102145174,17.996908748956876
0.120328973,0.2501677870294873,0.037599108023425,-5.796460803429883,-5.499115145341046,11.856415983098538,17.996908748956876
0.122747904,0.2501677870294873,0.0072195579086309,-5.796460803429883,-5.439227815580416,11.856415983098538,17.99982754504839
0.125951367,0.2501677870294873,-0.0446240132896506,-5.796460803429883,-5.4487307796542535,11.856415983098538,18.00474916107154
0.12928226,0.2501677870294873,-0.0795973550804897,-5.796460803429883,-5.465750718975078,11.856415983098538,18.008093596864725
0.130334687,0.2178702468359533,-0.0795973550804897,-5.719872036235955,-5.465750718975078,11.81382200827669,18.008093596864725
0.13261339,0.2178702468359533,-0.1546865670145135,-5.719872036235955,-5.391456777578475,11.81382200827669,18.015046250488734
0.135916912,0.2178702468359533,-0.1783509829536874,-5.719872036235955,-5.40257045786108,11.81382200827669,18.017304216042454
