velocity_mps,Fx_aero_N,Fy_aero_N,Fz_aero_N
0.011694096604758678,-0.6148042058753199,-0.004257351490736745,1.448330488370145
0.011626030299341217,-0.5943506577645497,-0.0018885468573936895,1.4768076901973954
0.011588242079012023,-0.5751828882649304,0.002027949976717498,1.5078589138859464
0.011594319391529457,-0.5595556734351066,0.0057015512829652094,1.5395102915002168
0.011657501078760964,-0.5492518491617763,0.006545217770471326,1.5697502346850412
0.011788047757033005,-0.5448491559316196,0.0025321811166077574,1.596649745819984
0.011991504319080304,-0.5461350355410716,-0.006626998404976463,1.618499541699291
0.012268186666237805,-0.5527117639926087,-0.019615218060559922,1.6341462705948937
0.012613328241773457,-0.5641320715526229,-0.03445586915601149,1.6433053763834597
0.013017294945449573,-0.579719144182818,-0.04912037922342513,1.6464846622777385
0.013465866034999515,-0.5985678443348572,-0.06191766027477846,1.6443640020187336
0.013941085581360795,-0.6196953954413061,-0.07165789826143003,1.6373157468038297
0.014423048142709559,-0.6420187222330965,-0.07739883522341527,1.625783615934462
0.014892190995617583,-0.6646941112803315,-0.07869187207630544,1.6107755100991508
0.015331269203833814,-0.6875572064802126,-0.07619452113340731,1.5936766328684082
0.015726759550812507,-0.7107256240043243,-0.07148361277219835,1.5758635170138646
0.01606978786217243,-0.7342920683845275,-0.06635859971471496,1.5586094273792859
0.01635635282258112,-0.7586365984342776,-0.062161950429439686,1.543037725602365
0.01658660807622545,-0.7838388922919489,-0.059021637742464966,1.529867336953046
0.016763540345700368,-0.8084301111459955,-0.055776280561358464,1.519337903878599
0.016891729693629787,-0.8297118091047808,-0.05119668223489833,1.511541738331736
0.016976492465609016,-0.8455724767938727,-0.045370724272780334,1.5065114690390435
0.017023480760482056,-0.8558787196165084,-0.04004159630822108,1.5038603953313119
0.01703878780580217,-0.8626058818052137,-0.03781785952341428,1.5025836999671938
0.01702895332516804,-0.8683484525849361,-0.04050870289732973,1.5012507783989697
